"CountyName","SiteName","Count","Date","Accepted"
"Caddo","528","113","2003-09-24 00:00:00.000","1"
"Caddo","541","158","1997-01-29 00:00:00.000","-1"
"Caddo","541","641","1999-08-18 00:00:00.000","1"
"Caddo","541","630","2001-12-05 00:00:00.000","1"
"Caddo","541","755","2003-12-10 00:00:00.000","1"
"Caddo","542","202","1997-01-29 00:00:00.000","1"
"Caddo","542","179","1999-08-18 00:00:00.000","1"
"Caddo","542","179","2001-12-05 00:00:00.000","1"
"Caddo","542","298","2003-12-10 00:00:00.000","1"
"Caddo","543","16","1997-10-15 00:00:00.000","-1"
"Caddo","543","976","1999-08-18 00:00:00.000","-1"
"Caddo","543","222","2001-02-20 00:00:00.000","1"
"Caddo","543","236","2003-12-10 00:00:00.000","1"
"Caddo","544","879","2001-02-20 00:00:00.000","1"
"Caddo","544","794","2003-12-10 00:00:00.000","1"
"Caddo","567","44","2001-10-29 00:00:00.000","1"
"Caddo","567","89","2003-10-22 00:00:00.000","1"
"Caddo","568","514","2001-12-05 00:00:00.000","1"
"Caddo","568","472","2003-12-10 00:00:00.000","1"
"Caddo","569","123","2003-12-10 00:00:00.000","1"
"Caddo","571","71","2001-02-14 00:00:00.000","1"
"Caddo","571","65","2003-12-11 00:00:00.000","1"
"Caddo","572","784","2001-02-14 00:00:00.000","1"
"Caddo","572","626","2003-12-10 00:00:00.000","1"
"Caddo","573","94","2001-10-22 00:00:00.000","-1"
"Caddo","573","906","2003-12-15 00:00:00.000","1"
"Caddo","574","222","2001-10-17 00:00:00.000","-1"
"Caddo","702","989","1999-06-14 00:00:00.000","1"
"Caddo","704","2675","1999-06-14 00:00:00.000","1"
"Caddo","704","2569","2003-10-21 00:00:00.000","1"
"Caddo","705","2979","1999-06-14 00:00:00.000","1"
"Caddo","705","3157","2003-12-03 00:00:00.000","1"
"Caddo","706","610","1999-06-14 00:00:00.000","1"
"Caddo","706","539","2003-10-21 00:00:00.000","1"
"Caddo","707","2369","1999-06-14 00:00:00.000","1"
"Caddo","707","3899","2003-10-21 00:00:00.000","1"
"Caddo","708","1094","1999-06-14 00:00:00.000","1"
"Caddo","708","703","2003-12-03 00:00:00.000","1"
"Caddo","709","768","1999-06-14 00:00:00.000","1"
"Caddo","709","707","2003-10-21 00:00:00.000","1"
"Caddo","710","2196","1999-06-14 00:00:00.000","1"
"Caddo","710","12599","2003-12-03 00:00:00.000","1"
"Caddo","711","777","1999-06-14 00:00:00.000","1"
"Caddo","711","14881","2003-12-03 00:00:00.000","-1"
"Caddo","712","575","1999-06-14 00:00:00.000","1"
"Caddo","712","413","2003-12-03 00:00:00.000","1"
"Caddo","713","2595","1999-06-14 00:00:00.000","1"
"Caddo","713","2443","2003-10-21 00:00:00.000","1"
"Caddo","714","2556","1999-06-14 00:00:00.000","1"
"Caddo","714","3760","2003-10-21 00:00:00.000","1"
"Caddo","715","1496","1999-06-14 00:00:00.000","1"
"Caddo","715","1538","2003-10-21 00:00:00.000","1"
"Caddo","716","904","1999-06-14 00:00:00.000","1"
"Caddo","716","1014","2003-12-03 00:00:00.000","1"
"Caddo","717","325","1999-06-14 00:00:00.000","1"
"Caddo","717","642","2003-10-22 00:00:00.000","1"
"Caddo","718","3924","1999-06-14 00:00:00.000","1"
