"CountyName","SiteName","Count","Date","Accepted"
"Bryan","426","367","2008-03-25 00:00:00.000","1"
"Bryan","426","785","2010-05-26 00:00:00.000","1"
"Bryan","43","2511","2007-04-04 00:00:00.000","1"
"Bryan","43","2372","2007-08-08 00:00:00.000","1"
"Bryan","43","2343","2010-05-04 00:00:00.000","1"
"Bryan","43","2211","2010-08-04 00:00:00.000","1"
"Bryan","43","2079","2013-02-06 00:00:00.000","1"
"Bryan","43","2101","2013-07-22 00:00:00.000","1"
"Bryan","43","2294","2013-11-18 00:00:00.000","1"
"Bryan","436","64","2008-03-26 00:00:00.000","1"
"Bryan","436","90","2010-06-02 00:00:00.000","1"
"Bryan","44","1726","2007-04-04 00:00:00.000","1"
"Bryan","44","1564","2007-08-08 00:00:00.000","1"
"Bryan","44","1511","2010-05-04 00:00:00.000","1"
"Bryan","44","460","2010-05-26 00:00:00.000","-1"
"Bryan","44","1482","2010-08-04 00:00:00.000","1"
"Bryan","44","1381","2013-02-06 00:00:00.000","1"
"Bryan","44","1339","2013-07-22 00:00:00.000","1"
"Bryan","44","1329","2013-11-18 00:00:00.000","1"
"Bryan","440","460","2010-05-26 00:00:00.000","1"
"Bryan","440","460","2010-05-26 00:00:00.000","1"
"Bryan","442","45","2008-03-26 00:00:00.000","1"
"Bryan","442","48","2010-06-02 00:00:00.000","1"
"Bryan","444","83","2008-03-24 00:00:00.000","1"
"Bryan","444","112","2010-05-26 00:00:00.000","1"
"Bryan","45","793","2007-04-04 00:00:00.000","1"
"Bryan","45","592","2007-08-08 00:00:00.000","1"
"Bryan","45","578","2010-05-04 00:00:00.000","1"
"Bryan","45","573","2010-08-04 00:00:00.000","1"
"Bryan","45","425","2013-02-06 00:00:00.000","1"
"Bryan","45","407","2013-07-23 00:00:00.000","1"
"Bryan","45","459","2013-11-18 00:00:00.000","1"
"Bryan","451","121","2008-03-26 00:00:00.000","1"
"Bryan","451","77","2010-06-02 00:00:00.000","1"
"Bryan","452","145","2008-03-26 00:00:00.000","1"
"Bryan","452","95","2010-06-02 00:00:00.000","1"
"Bryan","46","2581","2007-04-04 00:00:00.000","1"
"Bryan","46","2221","2007-08-08 00:00:00.000","1"
"Bryan","46","1960","2010-05-04 00:00:00.000","1"
"Bryan","46","1776","2010-08-04 00:00:00.000","1"
"Bryan","46","1557","2013-02-06 00:00:00.000","1"
"Bryan","46","2035","2013-07-30 00:00:00.000","1"
"Bryan","46","2476","2013-11-18 00:00:00.000","1"
"Bryan","47","289","2007-04-04 00:00:00.000","1"
"Bryan","47","285","2007-08-08 00:00:00.000","1"
"Bryan","47","288","2010-05-04 00:00:00.000","1"
"Bryan","47","293","2010-08-04 00:00:00.000","1"
"Bryan","47","253","2013-02-06 00:00:00.000","1"
"Bryan","47","389","2013-07-24 00:00:00.000","1"
"Bryan","47","277","2013-11-18 00:00:00.000","1"
"Bryan","48","14890","2010-08-25 00:00:00.000","1"
"Bryan","48","14310","2013-02-04 00:00:00.000","1"
"Bryan","49","2561","2010-08-25 00:00:00.000","1"
"Bryan","5","1204","2007-04-02 00:00:00.000","1"
"Bryan","5","1110","2007-08-06 00:00:00.000","1"
"Bryan","5","1291","2007-12-11 00:00:00.000","-1"
"Bryan","5","1361","2010-08-02 00:00:00.000","1"
"Bryan","5","1245","2013-02-04 00:00:00.000","1"
"Bryan","5","1513","2013-07-22 00:00:00.000","1"
"Bryan","5","3205","2013-11-19 00:00:00.000","-1"
"Bryan","50","1204","2007-04-02 00:00:00.000","-1"
"Bryan","50","1291","2007-12-11 00:00:00.000","-1"
"Bryan","50","1160","2010-04-19 00:00:00.000","1"
"Bryan","50","23910","2010-08-25 00:00:00.000","1"
"Bryan","501","718","1997-04-28 00:00:00.000","-1"
"Bryan","501","84","1999-05-17 00:00:00.000","1"
"Bryan","501","114","2001-07-23 00:00:00.000","1"
"Bryan","501","96","2003-07-09 00:00:00.000","1"
"Bryan","501","72","2005-04-11 00:00:00.000","1"
"Bryan","501","28","2008-03-24 00:00:00.000","1"
"Bryan","501","43","2010-05-24 00:00:00.000","1"
"Bryan","502","75","1997-04-28 00:00:00.000","1"
"Bryan","502","80","1999-05-17 00:00:00.000","1"
"Bryan","502","103","2001-07-23 00:00:00.000","1"
"Bryan","502","120","2003-07-09 00:00:00.000","1"
"Bryan","502","65","2005-11-01 00:00:00.000","1"
"Bryan","502","64","2008-03-24 00:00:00.000","1"
"Bryan","502","60","2010-05-24 00:00:00.000","1"
"Bryan","503","544","1999-05-17 00:00:00.000","1"
"Bryan","503","408","2001-07-23 00:00:00.000","1"
"Bryan","503","468","2003-07-09 00:00:00.000","1"
"Bryan","503","441","2005-04-11 00:00:00.000","1"
"Bryan","503","83","2008-03-24 00:00:00.000","-1"
"Bryan","503","174","2010-05-24 00:00:00.000","1"
"Bryan","504","417","1997-04-21 00:00:00.000","1"
"Bryan","504","911","1999-05-24 00:00:00.000","1"
"Bryan","504","1198","2001-07-23 00:00:00.000","1"
"Bryan","504","837","2003-07-09 00:00:00.000","1"
"Bryan","504","852","2005-04-26 00:00:00.000","1"
"Bryan","504","510","2008-03-24 00:00:00.000","1"
"Bryan","504","581","2010-05-24 00:00:00.000","1"
"Bryan","505","272","1997-04-28 00:00:00.000","1"
"Bryan","505","401","1999-05-24 00:00:00.000","1"
"Bryan","505","408","2001-07-23 00:00:00.000","1"
"Bryan","505","463","2003-07-09 00:00:00.000","1"
"Bryan","505","405","2005-04-27 00:00:00.000","1"
"Bryan","505","234","2008-03-24 00:00:00.000","1"
"Bryan","505","222","2010-05-24 00:00:00.000","1"
"Bryan","506","217","1997-04-28 00:00:00.000","1"
"Bryan","506","241","1999-05-24 00:00:00.000","1"
"Bryan","506","288","2001-07-23 00:00:00.000","1"
"Bryan","506","304","2005-04-26 00:00:00.000","1"
"Bryan","506","263","2008-03-24 00:00:00.000","1"
"Bryan","506","267","2010-05-24 00:00:00.000","1"
"Bryan","507","1063","1997-04-28 00:00:00.000","1"
"Bryan","507","630","1999-05-17 00:00:00.000","1"
